"p_max","L_max","phi_max"
1.47142857142857,-1106.39479719669,1.3869230398256
1.84285714285714,-1093.94160029969,0.180808883278491
1.95714285714286,-1079.71441410406,0.0876635330894476
2.07142857142857,-1090.78125997266,0.0500278058074221
1.67142857142857,-1097.98586071363,0.483765482073528
1.32857142857143,-1101.40906689303,2.97041067422159
1.78571428571429,-1090.75364630387,0.232362581463473
1.92857142857143,-1085.84334313592,0.111069646635664
1.72857142857143,-1083.92147849217,0.291527918437502
1.61428571428571,-1095.53391221108,0.608861319338274
1.61428571428571,-1082.80597268747,0.555077796811699
1.78571428571429,-1090.94123616317,0.23071676889217
1.64285714285714,-1103.73536986038,0.595269718282181
1.7,-1087.34704196076,0.369280896737204
1.75714285714286,-1100.10346795247,0.307418198023873
1.75714285714286,-1098.6068590038,0.321876682019869
2.18571428571429,-1108.22702074889,0.0324398930245641
1.78571428571429,-1104.83915684242,0.25342932788719
1.61428571428571,-1082.08248022176,0.528736012940233
1.47142857142857,-1091.29566364304,1.31587027023534
1.7,-1116.00775793493,0.455438247766335
1.72857142857143,-1095.2643289408,0.358642432829093
1.84285714285714,-1102.93863220152,0.205439926385228
2.07142857142857,-1125.40341894445,0.0738926394003922
1.44285714285714,-1098.16816902386,1.5413972688939
1.72857142857143,-1086.45198676015,0.311707219882054
1.75714285714286,-1098.85463500574,0.292926686377772
2.15714285714286,-1061.85798201278,0.0255532098492667
1.9,-1092.7489165886,0.136125054329617
1.98571428571429,-1098.79451974153,0.0889182705021646
1.78571428571429,-1091.37153113631,0.236140492353132
1.95714285714286,-1105.80038169467,0.112803107567152
1.52857142857143,-1105.33452584967,1.03784540694372
2.04285714285714,-1108.78252061557,0.0725431037426212
1.61428571428571,-1094.20812747688,0.616353175807321
1.41428571428571,-1108.10298824659,2.07261601306645
2.24285714285714,-1109.96434865191,0.025713219389687
1.58571428571429,-1082.07806770584,0.658189963502973
1.58571428571429,-1087.70327198931,0.656970263580532
1.61428571428571,-1111.04044084687,0.667960442102113
1.41428571428571,-1091.4457828702,1.81980908125107
1.5,-1094.14988818916,1.12752890220663
1.58571428571429,-1085.63304409531,0.628365662221946
1.95714285714286,-1087.88848949468,0.0914582360167044
1.58571428571429,-1082.70118354939,0.634743139421683
1.98571428571429,-1106.21309399712,0.096904848523289
1.55714285714286,-1092.44732625344,0.798591386548139
1.58571428571429,-1105.23784027433,0.797767197370008
2.24285714285714,-1104.05148642099,0.024534626152014
1.81428571428571,-1103.4957472493,0.235568950443681
1.92857142857143,-1083.59143331464,0.105464736396307
1.98571428571429,-1084.4087721744,0.0799463382928575
2.01428571428571,-1084.06044046737,0.0663867796554966
1.47142857142857,-1112.68343292616,1.51841443955865
1.47142857142857,-1084.92319808487,1.2379506790004
1.78571428571429,-1083.48473345217,0.234148884547957
1.41428571428571,-1080.70811128545,1.53214816422997
1.52857142857143,-1095.62841301168,0.979636410984968
1.67142857142857,-1088.83495700557,0.418018995867297
1.72857142857143,-1102.40891014162,0.358419493190639
2.18571428571429,-1098.43740089965,0.0311611120328567
2.04285714285714,-1097.66139246799,0.0641060826232428
1.52857142857143,-1099.1949884088,1.01306532504571
1.87142857142857,-1091.58705760085,0.156925224002017
1.58571428571429,-1086.33768345151,0.631799484175881
1.75714285714286,-1092.20954292729,0.28523762197617
1.41428571428571,-1097.41070793128,1.93038572320432
2.15714285714286,-1092.31883965439,0.0341235800172597
2.01428571428571,-1099.99603280972,0.0779000177528346
1.35714285714286,-1095.53981532212,2.42410150920125
1.27142857142857,-1101.69183518145,4.3698703620265
1.92857142857143,-1091.62811410418,0.114993185528134
2.12857142857143,-1101.84050774431,0.0409785374714954
1.44285714285714,-1084.00658211221,1.37366388363642
2.01428571428571,-1109.38672293781,0.0883722446756987
1.5,-1101.89424113152,1.17644953590372
1.95714285714286,-1097.47369379857,0.0998241809304426
1.52857142857143,-1100.25024157176,1.07655050187505
1.7,-1106.05276845237,0.421516616173663
2.15714285714286,-1096.82763000928,0.0332163917250436
1.64285714285714,-1108.79681815376,0.628639820571739
1.35714285714286,-1093.79112202111,2.34444930511076
1.5,-1095.86444092083,1.12548969950593
1.41428571428571,-1108.76350251976,2.06358562828322
2.1,-1085.88309761508,0.0405533946534278
1.21428571428571,-1087.89054678759,4.76014082259174
1.78571428571429,-1098.59749248363,0.245975150171475
1.5,-1081.9250811847,0.982135496783022
1.78571428571429,-1106.33681720621,0.27383205895145
1.87142857142857,-1102.46768045678,0.162411854526374
1.95714285714286,-1097.96285975928,0.103443727009587
1.87142857142857,-1094.4517515177,0.167175292468445
1.64285714285714,-1101.91570428083,0.56368615436146
1.98571428571429,-1096.0231819614,0.0848186307345675
2.32857142857143,-1094.79908002012,0.0143374108091026
1.81428571428571,-1093.37276264069,0.200993401759826
1.44285714285714,-1087.44192987822,1.46376460799684
2.04285714285714,-1084.3643500985,0.0554452955435025
1.52857142857143,-1091.3392494784,0.89424278864808
1.67142857142857,-1094.06210144105,0.440276062597873
1.98571428571429,-1077.15880310901,0.0777480796293992
1.78571428571429,-1090.4760859635,0.236220580928339
1.58571428571429,-1098.35290413595,0.735825865123167
1.75714285714286,-1088.15597230405,0.276271810239994
1.87142857142857,-1102.34081890013,0.164770225869533
1.84285714285714,-1095.47439556126,0.192282410218847
1.5,-1113.54214247768,1.38888891825514
1.18571428571429,-1089.72108881134,5.7828981398734
1.27142857142857,-1096.98025810585,3.7520401679031
1.67142857142857,-1091.18796448013,0.428195776610427
1.9,-1101.63703573016,0.132580985195511
2.21428571428571,-1080.47060861204,0.0229646705307975
1.87142857142857,-1104.48726380629,0.174533510632015
1.61428571428571,-1106.46164225573,0.676930415819091
1.78571428571429,-1086.84147770688,0.234678752774028
1.84285714285714,-1087.99107085872,0.172339849935013
1.27142857142857,-1092.23109124518,3.65493679732925
1.81428571428571,-1103.62511091447,0.233636123467167
1.75714285714286,-1076.46975381917,0.244994112536142
2.3,-1081.96963689518,0.0143826090568667
1.75714285714286,-1102.00296223796,0.328066175387722
2.04285714285714,-1098.85407141532,0.0624505748165132
2.01428571428571,-1095.04631442041,0.0701024367223545
2.04285714285714,-1079.94094075656,0.0563331169575685
1.78571428571429,-1100.9973011221,0.2777952648911
2.07142857142857,-1090.37736027643,0.0489776200051444
1.61428571428571,-1085.04798504655,0.579260473638173
1.38571428571429,-1082.29804014012,1.81486690623858
1.38571428571429,-1100.65406074461,2.17272856010051
2.21428571428571,-1076.35667826114,0.0209369526839805
1.5,-1082.60517739703,1.02791690049835
1.64285714285714,-1084.80431490741,0.480685547233499
1.9,-1095.07593191166,0.134913039896829
1.18571428571429,-1094.65860543454,5.89626580537131
1.87142857142857,-1101.2705924697,0.170691673162088
1.44285714285714,-1085.27413156166,1.36655037853457
1.72857142857143,-1098.74900614659,0.33446868815235
1.41428571428571,-1095.50960576478,1.78372797936289
1.55714285714286,-1094.54127132762,0.824264666752102
1.98571428571429,-1092.95622812106,0.0854013108799328
1.78571428571429,-1093.0803196372,0.23987966204747
1.75714285714286,-1092.6030860677,0.280597160470809
1.61428571428571,-1098.90491923182,0.665683343539933
1.9,-1102.73873536027,0.139944179349937
1.95714285714286,-1088.48560732432,0.0892478939639626
1.87142857142857,-1098.42936663132,0.168252728510806
1.32857142857143,-1098.34809305752,2.82629371772575
1.92857142857143,-1089.72982115425,0.103772803969129
1.5,-1101.93052273476,1.17686059191623
1.61428571428571,-1084.03040205184,0.574252615742943
1.75714285714286,-1089.34508536141,0.269762294271574
1.58571428571429,-1089.09010486383,0.642656785840437
1.7,-1078.59790548104,0.357062476979765
1.75714285714286,-1090.25494509537,0.271993179860204
1.92857142857143,-1094.66522514398,0.118650143877594
2.07142857142857,-1090.94222325856,0.0504890617375673
1.7,-1117.56188787248,0.493224310927391
1.55714285714286,-1088.57582335636,0.831183778641761
1.67142857142857,-1084.6967695994,0.422715101276033
1.95714285714286,-1091.41192323961,0.0981801127040349
1.81428571428571,-1101.10588811103,0.245047225873502
2.04285714285714,-1088.23560120729,0.0603868502417552
2.04285714285714,-1099.63050618279,0.065747125333545
1.52857142857143,-1091.9845539889,0.951691513096095
1.64285714285714,-1096.78790128916,0.499721685946688
1.75714285714286,-1096.71258693012,0.295946931528199
1.47142857142857,-1082.44275284819,1.18152829477299
1.5,-1102.97115897659,1.21914518935696
2.07142857142857,-1088.05762369278,0.0480732512036856
1.78571428571429,-1111.29899829379,0.285016782062991
2.04285714285714,-1086.66621751633,0.0578421069141792
2.1,-1080.66289932144,0.039773815142131
1.84285714285714,-1103.69060306538,0.192173171190763
1.78571428571429,-1077.42765989519,0.203065283737924
2.15714285714286,-1091.24264079746,0.0307954616482176
2.07142857142857,-1095.90163635341,0.0589575357029744
2.07142857142857,-1094.28986096388,0.0526833705062446
1.7,-1087.5832711865,0.3823305949169
1.52857142857143,-1077.1444608031,0.805691215589339
1.5,-1093.64102393929,1.09131478886426
2.32857142857143,-1076.6592335852,0.0121620046881715
1.95714285714286,-1083.88853711182,0.0962990468109747
1.5,-1100.35644620578,1.18200364497415
2.04285714285714,-1087.33736435049,0.0575685331582814
1.95714285714286,-1097.45080443018,0.104696636591425
1.95714285714286,-1107.26295752535,0.116135367499733
1.67142857142857,-1101.96518907569,0.489212006198828
1.98571428571429,-1104.44665113914,0.0921809059640588
1.52857142857143,-1100.36510399555,0.993402059556922
1.95714285714286,-1100.61094674738,0.107896235743716
2.35714285714286,-1082.14401298054,0.0107036287798995
1.41428571428571,-1086.75781909585,1.66137169787716
2.15714285714286,-1083.67527321923,0.0297262088689906
1.64285714285714,-1091.94491489828,0.506002949482625
2.27142857142857,-1088.57195072491,0.0171894450869404
1.7,-1092.63010968083,0.389805344524453
1.75714285714286,-1085.26649015689,0.277300499710363
1.55714285714286,-1080.01934127297,0.725470069449328
1.44285714285714,-1099.87821165321,1.60240357664531
1.55714285714286,-1092.89043182602,0.861464061463055
1.75714285714286,-1097.3489189996,0.305066117356486
1.95714285714286,-1109.86528591819,0.111137561426516
1.27142857142857,-1106.98429144773,4.20748992457327
1.7,-1108.98087231502,0.444214769534882
1.61428571428571,-1088.54330161917,0.591320600830441
1.38571428571429,-1107.60567473092,2.28272837273766
1.81428571428571,-1091.67359428571,0.210807982808984
2.21428571428571,-1098.39998279846,0.0273881540141259
1.67142857142857,-1107.39959889745,0.506614542660906
1.81428571428571,-1085.94837411658,0.208806712623191
1.58571428571429,-1118.69102890473,0.896956027881777
2.01428571428571,-1098.95781020408,0.0766119783897364
1.72857142857143,-1098.21614079337,0.343401308151312
1.5,-1090.81755387066,1.15740263845205
1.5,-1102.1014571766,1.23394905689754
1.61428571428571,-1098.60261192135,0.6096350830527
1.35714285714286,-1103.33819028199,2.5003016915182
2.1,-1088.8488897304,0.042812059052086
1.47142857142857,-1118.54166830332,1.62847642336747
2.18571428571429,-1110.09596233682,0.0347756142606294
2.27142857142857,-1108.27159841604,0.0223551800439262
1.5,-1081.46447224887,0.947357550435679
1.41428571428571,-1099.08947836989,1.87886341072106
1.47142857142857,-1102.63640030729,1.4066148715155
1.67142857142857,-1099.51179263533,0.470712803972433
2.27142857142857,-1101.56379723965,0.0218671118946859
1.32857142857143,-1096.26918853842,2.82284563226113
1.81428571428571,-1093.55612124887,0.209622298192039
1.38571428571429,-1085.1604346788,1.86498047622196
1.75714285714286,-1084.93036311612,0.27278187161087
1.47142857142857,-1117.2790263933,1.59285031336758
1.35714285714286,-1105.65129020441,2.56169165598688
2.27142857142857,-1091.79638414156,0.0177844176977342
1.75714285714286,-1106.17942499141,0.320217346153546
1.81428571428571,-1103.67526337785,0.231956863528535
1.78571428571429,-1104.70108998122,0.265829726992792
2.18571428571429,-1096.88903257363,0.0298753379467792
1.75714285714286,-1105.23152660558,0.294009681022168
1.55714285714286,-1093.98881586592,0.833033580844323
1.61428571428571,-1092.79578955908,0.593049188165408
1.61428571428571,-1069.72515733454,0.487026819856274
1.98571428571429,-1102.53175864484,0.0891914152305029
1.61428571428571,-1101.19954641331,0.627692269014681
1.64285714285714,-1094.47776501437,0.526447773394351
2.04285714285714,-1100.21899404098,0.0670510089812293
1.78571428571429,-1095.32702858216,0.229429950874284
2.27142857142857,-1104.48413127033,0.0197093021462901
1.52857142857143,-1082.00490392,0.8826957349654
1.92857142857143,-1100.51580371883,0.121971581584457
1.92857142857143,-1094.1858838252,0.115830579575658
2.07142857142857,-1098.79319296739,0.0554161184560358
1.61428571428571,-1101.14835080226,0.677804366202677
1.78571428571429,-1065.94618648996,0.188752835176822
1.35714285714286,-1102.06537578637,2.63948668586883
1.58571428571429,-1093.15618981356,0.715580233848094
1.81428571428571,-1084.43960278319,0.187251142912892
1.3,-1089.46937675747,3.0928363050693
1.87142857142857,-1103.26225979195,0.184948409557242
1.72857142857143,-1094.84880043609,0.345381174191685
1.78571428571429,-1107.56508640941,0.291445003879707
2.01428571428571,-1092.14748054294,0.07127890512901
1.5,-1086.31673911805,1.00819341054905
1.55714285714286,-1100.77908917563,0.824880262839064
1.72857142857143,-1086.75755039278,0.305348540903308
2.21428571428571,-1095.97077454517,0.0237718126971452
1.5,-1095.31073981295,1.07908125684487
2.1,-1097.95405966663,0.048260262165221
1.32857142857143,-1093.50867168339,2.69093258487617
1.95714285714286,-1084.72914022284,0.0882158821052666
1.64285714285714,-1088.45059503525,0.52530391461588
1.67142857142857,-1096.90671235632,0.465910119797354
1.95714285714286,-1101.22775212696,0.102665149685957
1.7,-1088.40079774672,0.367197609546364
1.75714285714286,-1101.4979316358,0.292042119327944
1.58571428571429,-1096.68063044983,0.731903841721406
1.67142857142857,-1091.11968432793,0.463410710315753
1.9,-1098.58401730881,0.142045208916673
2.04285714285714,-1090.34081538798,0.0622735034263827
1.32857142857143,-1109.10945294709,3.19904947849186
1.55714285714286,-1086.18947834887,0.780997271327246
1.61428571428571,-1090.83041594341,0.580958863106133
1.95714285714286,-1083.32552208388,0.0878122794704502
1.98571428571429,-1093.96579837149,0.0883633583080799
1.81428571428571,-1092.98689934731,0.197415097771539
1.84285714285714,-1076.93937296007,0.1502544484965
1.67142857142857,-1091.19154496928,0.445897490477365
1.95714285714286,-1093.01282439545,0.0969997316971843
1.58571428571429,-1106.99704140623,0.816162754803515
1.7,-1094.80814892981,0.403692996674332
2.24285714285714,-1070.52813435053,0.0171610778388654
1.75714285714286,-1086.30683630612,0.289217225439882
1.84285714285714,-1088.77369909128,0.174392217708649
1.47142857142857,-1105.09801718134,1.44472470252224
1.92857142857143,-1090.14363648745,0.108910528650994
2.07142857142857,-1089.87904437553,0.0542211716881708
1.75714285714286,-1103.07193092404,0.328564833598612
1.98571428571429,-1104.58794388604,0.096239732178912
1.5,-1087.63889650021,1.11686693537649
1.98571428571429,-1086.03966789834,0.0831548442883728
1.92857142857143,-1099.83039283609,0.125236906761983
2.15714285714286,-1079.9326721891,0.0287365653035812
1.7,-1105.77203959884,0.432603647039962
1.64285714285714,-1097.33046859335,0.526591243656841
1.64285714285714,-1104.6951275241,0.570409896951413
1.78571428571429,-1090.90807648652,0.237956408915967
1.58571428571429,-1080.51979885361,0.643024492259944
1.72857142857143,-1096.6864131829,0.362796019449706
1.9,-1087.64387767905,0.129282914229682
1.58571428571429,-1083.95485615736,0.638042973241885
1.75714285714286,-1093.85735664544,0.27945966913047
1.67142857142857,-1095.78647747659,0.462385266417364
2.1,-1089.68343890336,0.0479220030871679
1.15714285714286,-1084.95771806075,6.43421686338556
1.7,-1096.13511729051,0.383129935136408
1.84285714285714,-1105.66969224515,0.199717368482283
1.75714285714286,-1090.57610702517,0.26243137267911
1.81428571428571,-1101.06094462466,0.214099723248056
1.78571428571429,-1111.27291987568,0.277023461234084
2.01428571428571,-1093.41837501671,0.0720463346716154
1.75714285714286,-1100.91128877774,0.308677607808721
1.81428571428571,-1109.48639012043,0.248191228067494
1.58571428571429,-1095.85794681241,0.751548422512274
1.9,-1082.81170967471,0.123610771860687
1.61428571428571,-1088.24383376153,0.582526858849444
1.81428571428571,-1104.0422239984,0.211539070997329
1.64285714285714,-1086.45905218258,0.471151650460144
1.58571428571429,-1102.60969762411,0.772575934931197
1.78571428571429,-1102.9294015024,0.259067151929305
1.9,-1105.42114979205,0.149536331672103
2.32857142857143,-1077.37207367679,0.0116340762660894
1.27142857142857,-1104.02737950686,4.11414903033738
1.92857142857143,-1095.60872775424,0.113334664060136
1.67142857142857,-1089.57015920781,0.428349506037808
1.52857142857143,-1095.18699505783,0.965838563824299
1.67142857142857,-1088.71555302948,0.432072844740385
1.32857142857143,-1112.2700707481,3.34043008643905
2.41428571428571,-1100.87726486865,0.00927637661742185
1.95714285714286,-1087.0878069563,0.096563229714883
1.5,-1085.73515472213,1.01830857301393
1.75714285714286,-1096.69092701044,0.293500004985548
1.67142857142857,-1089.21517984713,0.447687362779141
1.47142857142857,-1087.40652889256,1.25972794697872
1.55714285714286,-1085.11034973515,0.752531026164926
2.07142857142857,-1092.4940007208,0.0493118390293267
2.1,-1089.20651237914,0.0430288186482797
1.84285714285714,-1106.09883803794,0.198706340194436
1.75714285714286,-1085.15013113151,0.258479761943835
1.78571428571429,-1075.6169989542,0.200541551218476
1.67142857142857,-1082.10667553015,0.397068457771573
1.64285714285714,-1099.53420541836,0.563738086970564
1.67142857142857,-1097.00741753297,0.465220748817015
1.75714285714286,-1107.72803432186,0.332519605427762
1.41428571428571,-1101.15117056112,1.87631547021563
1.64285714285714,-1107.29105482957,0.618206408744275
1.61428571428571,-1124.21673252939,0.80254557767673
1.9,-1104.89000598624,0.14738161390381
1.9,-1107.31284475565,0.156309361738004
1.7,-1089.3293033312,0.373184544269234
1.98571428571429,-1090.93860084342,0.0813872086051636
2.01428571428571,-1092.08102059351,0.0675040616355088
1.98571428571429,-1097.30165760876,0.0821109503464186
1.81428571428571,-1090.82193674339,0.200531698556701
1.87142857142857,-1094.70196842134,0.148145385164913
1.24285714285714,-1099.41468752429,4.70171125447248
1.58571428571429,-1096.11654734019,0.735103608934017
1.87142857142857,-1084.92322750323,0.131646195245732
1.41428571428571,-1092.00205599009,1.7394819078171
1.61428571428571,-1086.70242029429,0.573490858117405
1.55714285714286,-1105.34171298644,0.91468543183188
1.32857142857143,-1080.35428953548,2.38092965168978
1.95714285714286,-1089.65402377008,0.0953276311467855
1.5,-1073.69235489028,0.911498611442049
1.52857142857143,-1100.19840157407,0.988529611324893
1.38571428571429,-1088.05797328293,1.90511812345147
2.04285714285714,-1109.10633780359,0.0731117832887038
1.7,-1093.81034004685,0.403583555861609
1.61428571428571,-1112.13665081211,0.715818116210407
1.75714285714286,-1091.96066396446,0.282539942857568
1.67142857142857,-1089.67416243608,0.447688490049481
1.55714285714286,-1106.06449281494,0.957918789114068
1.58571428571429,-1063.4314035833,0.541695080342598
1.27142857142857,-1098.18743156632,3.86726399244487
1.9,-1075.19457823917,0.108437274599033
2.24285714285714,-1091.99273405993,0.0213974538659387
1.72857142857143,-1082.53733784665,0.306221706533721
2.01428571428571,-1106.33579886543,0.0831301113370097
2.21428571428571,-1090.29911607696,0.0237870073941767
1.95714285714286,-1086.18347885957,0.0934655618907384
1.72857142857143,-1100.58498845985,0.337253375336567
2.15714285714286,-1091.59168307815,0.0336608073550507
1.7,-1107.66070171158,0.454182092664402
2.07142857142857,-1090.07464120719,0.0513154579604397
1.87142857142857,-1092.21880580425,0.151008137651464
1.67142857142857,-1110.32178204513,0.505483762985874
2.5,-1105.37579271907,0.00597214745211624
1.35714285714286,-1089.96041561868,2.36199061791654
1.72857142857143,-1081.59422849788,0.293044637264193
1.98571428571429,-1102.59086421748,0.100078255446561
1.84285714285714,-1095.38522851062,0.18947561127547
1.98571428571429,-1083.38046115805,0.0741751729294685
1.7,-1098.49136380545,0.394526161736927
1.7,-1103.89184433235,0.419146538740892
1.9,-1094.48105091409,0.140849262509412
1.78571428571429,-1111.55936663157,0.283793843049022
1.67142857142857,-1076.52126987102,0.384609956529376
1.64285714285714,-1112.60339936123,0.622646568660754
1.87142857142857,-1087.125398797,0.151686212957431
1.35714285714286,-1065.53513890855,1.91257623974899
1.5,-1097.90732464994,1.12371262944027
2.04285714285714,-1087.49691000952,0.0592641382784997
1.84285714285714,-1080.78918443911,0.169839310399928
1.64285714285714,-1089.91336281401,0.50441016076282
1.7,-1081.56211610494,0.341448106655261
1.81428571428571,-1111.4961654548,0.258266896624396
1.98571428571429,-1097.1143717343,0.091239059205062
1.15714285714286,-1096.50595700811,7.19850551374388
1.75714285714286,-1105.75777506793,0.335367908974219
1.64285714285714,-1077.15197293349,0.47427021199249
2.01428571428571,-1097.98116456226,0.0717163530994487
1.52857142857143,-1104.00638402714,0.996231376958726
1.75714285714286,-1085.86950380027,0.251034758286766
1.87142857142857,-1085.71449886949,0.142063744462157
1.87142857142857,-1091.28322282838,0.146332828005673
1.78571428571429,-1091.59909147674,0.240557174704101
1.87142857142857,-1103.76343406002,0.172956845466127
1.55714285714286,-1101.79659262556,0.859203895041005
1.75714285714286,-1083.67334949413,0.267677640487343
1.52857142857143,-1091.51786536227,0.936423416001169
2.01428571428571,-1097.44237095979,0.0757741400634137
1.9,-1107.06840977397,0.148669100660205
2.1,-1099.62575019092,0.0478573055211005
1.87142857142857,-1075.24209562398,0.13905964609827
1.72857142857143,-1082.46005659929,0.292901507722009
1.95714285714286,-1085.21730085051,0.0969885136324669
1.44285714285714,-1097.01647371993,1.52176051961077
1.32857142857143,-1100.09813494129,2.94810104867969
1.84285714285714,-1092.34913345192,0.177055204758923
1.95714285714286,-1094.31814965107,0.104624010993787
1.95714285714286,-1087.00641438758,0.0919581115085467
1.38571428571429,-1079.81175652083,1.78235370878732
1.5,-1093.89466236971,1.13560115742085
2.18571428571429,-1080.33610237656,0.0277340132583775
2.1,-1114.46508288284,0.0522880929752174
1.61428571428571,-1094.24062210054,0.615218713388494
1.81428571428571,-1102.89537260869,0.227142800792044
1.75714285714286,-1106.03895288163,0.310989913677535
1.75714285714286,-1102.8126200565,0.297098883236155
1.64285714285714,-1084.01619089239,0.480277688377344
1.98571428571429,-1093.8258617555,0.0820725377781408
1.61428571428571,-1099.58381964141,0.647462851997978
1.9,-1078.11013475273,0.112949496445555
2.07142857142857,-1091.53332435702,0.0511435710739734
1.64285714285714,-1091.16694274837,0.51218728152685
1.64285714285714,-1094.60651255113,0.526139664690674
1.75714285714286,-1088.49248602793,0.259269250243897
1.75714285714286,-1076.54282218785,0.237506946480178
1.55714285714286,-1112.96665176083,0.973288300534998
1.64285714285714,-1088.14831870037,0.510577279313554
1.84285714285714,-1109.91101032469,0.211456253670643
1.9,-1087.15126072248,0.128249284568553
1.9,-1108.11740367445,0.153516556938737
1.7,-1095.42976525693,0.408697912559408
1.81428571428571,-1110.05122026796,0.237398190193264
2.12857142857143,-1110.18298308916,0.042292032493833
1.92857142857143,-1099.10418036417,0.125989055264848
2.04285714285714,-1098.4177878411,0.0636688115644176
1.58571428571429,-1088.38474692448,0.678369756116698
2.01428571428571,-1088.76253392974,0.0763862775920627
1.52857142857143,-1097.56734823933,0.944415639387267
1.67142857142857,-1108.32593777187,0.512048022947806
1.75714285714286,-1105.35549354365,0.32775254844727
1.84285714285714,-1088.96501673996,0.177173744575386
2.18571428571429,-1111.60453960306,0.0369171133600474
1.64285714285714,-1098.31315292774,0.527433111146578
2.07142857142857,-1090.35643406877,0.053591446481829
1.95714285714286,-1090.6474693726,0.102682266056405
1.44285714285714,-1099.2830284944,1.54467029347586
1.64285714285714,-1095.41523624133,0.537911382547862
1.7,-1095.20863033662,0.398652224130676
1.78571428571429,-1109.83467522199,0.292961262463361
1.95714285714286,-1108.25207854148,0.118018320321529
1.87142857142857,-1114.05871372288,0.19045244353293
1.7,-1092.23831062012,0.383889963326105
1.5,-1084.32543799695,1.03295920146984
1.87142857142857,-1104.40604079451,0.170717853761644
1.41428571428571,-1087.65654837025,1.69157304807533
1.75714285714286,-1087.47631192369,0.269774593222105
1.67142857142857,-1103.92400639674,0.498847305469179
1.7,-1116.56319044391,0.456237781987359
1.27142857142857,-1092.49119661648,3.72244747506157
1.87142857142857,-1101.456926973,0.168543607839499
1.58571428571429,-1098.04238501736,0.716539246065417
2.12857142857143,-1083.93537171555,0.0365430469310615
1.52857142857143,-1101.23686642725,1.03790357217301
1.81428571428571,-1093.22499639667,0.229793579187387
2.1,-1107.15408883526,0.0489443116630721
1.81428571428571,-1091.65679631873,0.195365582207275
1.81428571428571,-1093.84376288631,0.220294071598086
1.5,-1097.10327900635,1.132767260716
1.32857142857143,-1092.35975210325,2.68084098003446
